Date,Day,Open,High,Low,Close,Adj Close,Volume
04/11/2018,Sun,200.158005,211.272003,198.985992,207.485992,207.485992,1749300000
05/11/2018,Mon,207.100006,210.819,206.572998,209.091003,209.091003,1613510000
06/11/2018,Tue,209.473999,218.451996,207.893997,218.451996,218.451996,1856940000
07/11/2018,Wed,218.899002,221.651993,216.796005,217.182999,217.182999,1927830000
08/11/2018,Thu,217.326996,218.337997,212.199005,212.231003,212.231003,1769080000
09/11/2018,Fri,211.987,213.315994,209.514999,210.074005,210.074005,1554750000
10/11/2018,Sat,209.975006,213.856995,209.804993,212.533005,212.533005,1377760000
11/11/2018,Sun,212.479004,212.998993,208.867996,211.339996,211.339996,1501600000
12/11/2018,Mon,211.513,212.623001,208.923996,210.417999,210.417999,1452380000
13/11/2018,Tue,210.149002,210.514999,206.134995,206.826004,206.826004,1610260000
14/11/2018,Wed,206.533997,207.044998,174.084,181.397003,181.397003,2595330000
15/11/2018,Thu,181.899002,184.251007,170.188995,180.806,180.806,2638410000
16/11/2018,Fri,180.865005,181.350006,173.126007,175.177002,175.177002,2015330000
17/11/2018,Sat,175.360001,175.850998,172.869003,174.001007,174.001007,1832800000
18/11/2018,Sun,174.175003,179.151993,174.175003,177.067001,177.067001,1810920000
19/11/2018,Mon,177.179001,177.179001,147.850998,149.175003,149.175003,2745160000
20/11/2018,Tue,148.811005,151.253006,126.360001,130.339005,130.339005,3134410000
21/11/2018,Wed,131.141998,138.889999,125.758003,136.701004,136.701004,2685930000
22/11/2018,Thu,136.811005,137.740005,126.706001,126.706001,126.706001,1792150000
23/11/2018,Fri,126.418999,127.028,119.558998,123.295998,123.295998,1998010000
24/11/2018,Sat,123.304001,126.788002,110.824997,113.494003,113.494003,1800960000
25/11/2018,Sun,113.125999,118.880997,101.769997,116.449997,116.449997,2466750000
26/11/2018,Mon,116.343002,118.200996,104.892998,108.334999,108.334999,2139490000
27/11/2018,Tue,107.913002,111.842003,102.452003,110.010002,110.010002,2320010000
28/11/2018,Wed,110.197998,126.047997,110.197998,122.438004,122.438004,2673470000
29/11/2018,Thu,122.72155,123.229721,115.297691,117.542648,117.542648,2196099151
30/11/2018,Fri,117.728096,119.423767,111.744965,113.171417,113.171417,2020748396
01/12/2018,Sat,113.397758,120.841454,111.619125,118.635559,118.635559,2131475768
02/12/2018,Sun,118.26815,120.56205,116.092041,116.388901,116.388901,1856199149
03/12/2018,Mon,116.378761,116.619064,107.415657,108.925018,108.925018,1772756193
04/12/2018,Tue,108.803162,113.142914,107.402718,110.214188,110.214188,1748116495
05/12/2018,Wed,110.335518,110.59861,102.475555,102.475555,102.475555,1990157607
06/12/2018,Thu,102.450592,104.103493,91.761055,91.761055,91.761055,2310716932
07/12/2018,Fri,91.649834,96.089844,83.469719,93.294563,93.294563,2554304530
08/12/2018,Sat,93.41008,97.059883,86.825668,92.159637,92.159637,1855759401
09/12/2018,Sun,92.035431,98.900032,91.031281,95.142059,95.142059,1875567180
10/12/2018,Mon,94.992172,96.257301,90.654251,91.685654,91.685654,1756437577
11/12/2018,Tue,91.578934,92.782326,87.688408,88.945305,88.945305,1707497898
12/12/2018,Wed,88.610703,92.240555,88.263557,90.5933,90.5933,1533050103
13/12/2018,Thu,90.655228,91.111603,85.518311,86.539314,86.539314,1754475622
14/12/2018,Fri,86.630356,87.144943,83.226479,84.308296,84.308296,1651491877
15/12/2018,Sat,84.279694,85.342743,82.829887,84.440811,84.440811,1496176898
16/12/2018,Sun,84.469406,87.568123,84.469406,85.2621,85.2621,1565817037
17/12/2018,Mon,85.382111,96.805054,85.382111,95.133827,95.133827,2101453024
18/12/2018,Tue,95.10804,101.320236,92.968521,101.112457,101.112457,2277514076
19/12/2018,Wed,101.683846,108.549057,100.69146,101.268578,101.268578,2456482115
20/12/2018,Thu,101.090439,117.170128,100.639961,116.216873,116.216873,3063842618
21/12/2018,Fri,115.835403,119.094162,107.584793,109.496231,109.496231,2632539990
22/12/2018,Sat,109.45594,116.759499,107.503166,116.759499,116.759499,2338772939
23/12/2018,Sun,117.273895,133.075302,117.273895,130.765259,130.765259,3579715061
24/12/2018,Mon,130.641663,157.668701,130.641663,140.238007,140.238007,4370343387
25/12/2018,Tue,140.997589,140.997589,125.113289,129.844345,129.844345,3298280609
26/12/2018,Wed,129.888824,136.677246,126.292908,131.865631,131.865631,2720469126
27/12/2018,Thu,131.923584,132.677063,115.650101,116.575912,116.575912,2612804378
28/12/2018,Fri,116.898201,137.647018,115.69313,137.647018,137.647018,3130201009
29/12/2018,Sat,138.468781,147.034332,134.570175,138.018341,138.018341,3169029972
30/12/2018,Sun,137.627457,140.689087,133.98233,139.859451,139.859451,2660086834
31/12/2018,Mon,140.031067,140.181152,132.519394,133.368256,133.368256,2358360234
01/01/2019,Tue,133.418152,141.397507,132.650711,140.819412,140.819412,2258709868
02/01/2019,Wed,141.519516,156.929138,140.650955,155.047684,155.047684,3328240369
03/01/2019,Thu,155.196045,155.863052,147.198364,149.13501,149.13501,2676164880
04/01/2019,Fri,148.912888,156.878983,147.907104,154.58194,154.58194,3126192535
05/01/2019,Sat,154.337418,160.82489,154.337418,155.638596,155.638596,3338211928
06/01/2019,Sun,155.80423,159.371445,152.085922,157.746201,157.746201,3231294371
07/01/2019,Mon,157.809494,158.450424,151.150726,151.699219,151.699219,2712108388
08/01/2019,Tue,151.967545,153.625778,148.66954,150.359634,150.359634,2459808140
09/01/2019,Wed,150.554688,153.622253,150.288376,150.803116,150.803116,2369241197
10/01/2019,Thu,150.843506,152.14827,126.529373,128.625183,128.625183,3397734456
11/01/2019,Fri,127.813965,130.165939,125.244942,127.548325,127.548325,2667585234
12/01/2019,Sat,127.528084,128.666122,125.446754,125.96653,125.96653,2212109224
13/01/2019,Sun,125.907227,126.267876,116.085968,116.897804,116.897804,2268263944
14/01/2019,Mon,116.979095,130.856735,116.96756,129.068726,129.068726,2798085735
15/01/2019,Tue,129.172684,130.743561,120.311523,122.032715,122.032715,2735449164
16/01/2019,Wed,121.809242,127.118248,121.441414,123.547066,123.547066,2746469340
17/01/2019,Thu,123.57354,124.270721,120.817032,123.74192,123.74192,2594091285
18/01/2019,Fri,123.654655,123.84169,120.241898,121.010262,121.010262,2305389800
19/01/2019,Sat,121.614426,125.904228,121.161034,124.51902,124.51902,3048261797
20/01/2019,Sun,124.632401,125.070389,118.702324,119.474831,119.474831,2964108269
21/01/2019,Mon,119.636459,119.715439,116.15744,117.157852,117.157852,2421720343
22/01/2019,Tue,117.110756,119.664345,114.676682,118.747551,118.747551,2552507405
23/01/2019,Wed,118.713814,119.422798,116.376648,117.452606,117.452606,2556952198
24/01/2019,Thu,117.462784,118.032104,116.006798,117.362885,117.362885,2520843420
25/01/2019,Fri,117.594955,117.802994,115.830154,116.378342,116.378342,2606881898
26/01/2019,Sat,116.373528,118.084114,115.980576,116.488739,116.488739,2412181169
27/01/2019,Sun,116.510315,116.68541,113.405289,113.405289,113.405289,2775888287
28/01/2019,Mon,113.285233,113.688232,103.336464,106.589973,106.589973,3366895505
29/01/2019,Tue,106.721954,107.165787,103.999229,105.598213,105.598213,2900418606
30/01/2019,Wed,105.407204,109.45298,104.843796,108.907539,108.907539,2874370355
31/01/2019,Thu,108.900772,110.458359,106.525352,107.061012,107.061012,2828796031
01/02/2019,Fri,107.147682,108.63871,105.046501,107.609787,107.609787,2541271519
02/02/2019,Sat,107.466415,110.653877,106.764015,110.43026,110.43026,2385157838
03/02/2019,Sun,110.490318,110.827354,106.563988,107.492668,107.492668,2519334757
04/02/2019,Mon,107.625824,108.701035,107.067421,107.821602,107.821602,2491888675
05/02/2019,Tue,107.628166,108.134789,106.909897,107.44352,107.44352,2515863999
06/02/2019,Wed,107.569305,107.569305,102.934563,104.919289,104.919289,2593048199
07/02/2019,Thu,104.835777,106.058876,104.409134,104.535301,104.535301,2326764622
08/02/2019,Fri,104.64505,119.805817,104.194435,119.267746,119.267746,3656841347
09/02/2019,Sat,119.214111,120.689735,118.000404,119.430885,119.430885,2884650400
10/02/2019,Sun,119.408966,124.853622,117.105774,124.806488,124.806488,3148766590
11/02/2019,Mon,124.871536,124.871536,120.311752,121.298393,121.298393,3222473887
12/02/2019,Tue,121.178574,123.4683,119.600021,122.572289,122.572289,3149576429
13/02/2019,Wed,122.544289,125.550697,121.612495,122.553604,122.553604,3386585799
14/02/2019,Thu,122.416985,124.451988,121.334892,121.390205,121.390205,3331701628
15/02/2019,Fri,121.453697,123.660126,121.371918,122.100388,122.100388,3021741615
16/02/2019,Sat,122.396454,124.134811,122.295303,123.260216,123.260216,2905833287
17/02/2019,Sun,123.182083,134.460098,123.091614,133.598877,133.598877,4236081130
18/02/2019,Mon,133.032547,147.686584,133.001938,146.098373,146.098373,5387525773
19/02/2019,Tue,146.398819,149.929977,145.128464,145.346191,145.346191,5310842625
20/02/2019,Wed,145.172729,149.554337,142.502121,149.554337,149.554337,4500094965
21/02/2019,Thu,149.352325,149.352325,144.563812,146.130844,146.130844,3995766856
22/02/2019,Fri,146.073257,149.268616,145.206543,149.092453,149.092453,3731099284
23/02/2019,Sat,148.67662,159.12587,147.331055,158.795425,158.795425,4519468458
24/02/2019,Sun,158.902405,165.549622,135.852661,135.852661,135.852661,5957715043
25/02/2019,Mon,135.499725,142.525574,135.483841,139.822861,139.822861,4914392068
26/02/2019,Tue,139.646088,139.97644,136.579605,138.089676,138.089676,3791292839
27/02/2019,Wed,138.029572,141.336227,131.602921,136.125961,136.125961,4469776860
28/02/2019,Thu,136.283081,138.847137,135.657593,136.746246,136.746246,4535438953
01/03/2019,Fri,136.836243,138.99527,136.434784,136.443619,136.443619,3756124824
02/03/2019,Sat,136.350082,137.184799,132.436386,134.206955,134.206955,3747176425
03/03/2019,Sun,134.786118,135.849289,131.328857,132.24942,132.24942,3454374053
04/03/2019,Mon,132.157883,132.729141,125.402702,127.774124,127.774124,4008171341
05/03/2019,Tue,127.792953,138.22998,126.735298,137.822388,137.822388,4764849990
06/03/2019,Wed,137.95874,139.968826,136.14592,138.789352,138.789352,4589054219
07/03/2019,Thu,138.942383,140.85788,137.273132,138.0345,138.0345,4339206292
08/03/2019,Fri,138.311356,139.4991,133.557693,135.127075,135.127075,4678816794
09/03/2019,Sat,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715
10/03/2019,Sun,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499
11/03/2019,Mon,136.849533,137.353409,133.102798,133.83403,133.83403,4689807419
12/03/2019,Tue,134.012848,135.273468,130.944153,134.442886,134.442886,4709988000
13/03/2019,Wed,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099
14/03/2019,Thu,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147
15/03/2019,Fri,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856
16/03/2019,Sat,137.911957,144.558441,137.911957,142.398178,142.398178,4839003569
17/03/2019,Sun,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729
18/03/2019,Mon,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879
19/03/2019,Tue,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129
20/03/2019,Wed,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462
21/03/2019,Thu,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796
22/03/2019,Fri,136.562256,138.794296,136.228607,137.181442,137.181442,4490899266
23/03/2019,Sat,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613
24/03/2019,Sun,138.315353,138.37561,136.313751,136.986923,136.986923,4266845458
25/03/2019,Mon,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753
26/03/2019,Tue,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679
27/03/2019,Wed,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093
28/03/2019,Thu,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475
29/03/2019,Fri,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702
30/03/2019,Sat,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127
31/03/2019,Sun,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197
01/04/2019,Mon,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536
02/04/2019,Tue,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698
03/04/2019,Wed,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246
04/04/2019,Thu,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529
05/04/2019,Fri,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908
06/04/2019,Sat,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221
07/04/2019,Sun,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020
08/04/2019,Mon,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610
09/04/2019,Tue,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578
10/04/2019,Wed,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879
11/04/2019,Thu,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417
12/04/2019,Fri,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309
13/04/2019,Sat,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561
14/04/2019,Sun,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303
15/04/2019,Mon,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824
16/04/2019,Tue,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341
17/04/2019,Wed,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715
18/04/2019,Thu,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464
19/04/2019,Fri,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061
20/04/2019,Sat,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812
21/04/2019,Sun,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688
22/04/2019,Mon,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077
23/04/2019,Tue,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092
24/04/2019,Wed,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156
25/04/2019,Thu,165.914734,166.513412,153.847,154.459396,154.459396,6820332362
26/04/2019,Fri,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355
27/04/2019,Sat,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118
28/04/2019,Sun,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433
29/04/2019,Mon,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253
30/04/2019,Tue,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460
01/05/2019,Wed,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433
02/05/2019,Thu,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062
03/05/2019,Fri,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672
04/05/2019,Sat,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049
05/05/2019,Sun,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562
06/05/2019,Mon,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853
07/05/2019,Tue,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170
08/05/2019,Wed,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598
09/05/2019,Thu,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198
10/05/2019,Fri,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053
11/05/2019,Sat,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654
12/05/2019,Sun,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090
13/05/2019,Mon,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039
14/05/2019,Tue,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755
15/05/2019,Wed,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534
16/05/2019,Thu,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873
17/05/2019,Fri,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694
18/05/2019,Sat,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646
19/05/2019,Sun,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894
20/05/2019,Mon,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285
21/05/2019,Tue,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593
22/05/2019,Wed,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463
23/05/2019,Thu,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487
24/05/2019,Fri,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206
25/05/2019,Sat,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385
26/05/2019,Sun,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731
27/05/2019,Mon,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736
28/05/2019,Tue,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898
29/05/2019,Wed,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174
30/05/2019,Thu,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584
31/05/2019,Fri,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515
01/06/2019,Sat,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852
02/06/2019,Sun,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713
03/06/2019,Mon,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917
04/06/2019,Tue,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747
05/06/2019,Wed,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062
06/06/2019,Thu,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806
07/06/2019,Fri,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528
08/06/2019,Sat,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863
09/06/2019,Sun,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456
10/06/2019,Mon,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848
11/06/2019,Tue,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700
12/06/2019,Wed,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618
13/06/2019,Thu,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836
14/06/2019,Fri,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267
15/06/2019,Sat,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944
16/06/2019,Sun,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453
17/06/2019,Mon,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781
18/06/2019,Tue,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504
19/06/2019,Wed,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947
20/06/2019,Thu,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097
21/06/2019,Fri,271.743103,295.303314,271.743103,294.910278,294.910278,9331694140
22/06/2019,Sat,295.115082,315.189728,294.728241,309.38031,309.38031,10613731255
23/06/2019,Sun,309.416687,318.565674,305.764587,307.827789,307.827789,8161062380
24/06/2019,Mon,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062
25/06/2019,Tue,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965
26/06/2019,Wed,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081
27/06/2019,Thu,336.9599,343.433441,278.573242,294.267639,294.267639,14038092503
28/06/2019,Fri,294.143036,313.031555,292.939819,311.226105,311.226105,11514656820
29/06/2019,Sat,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565
30/06/2019,Sun,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000
01/07/2019,Mon,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948
02/07/2019,Tue,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952
03/07/2019,Wed,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979
04/07/2019,Thu,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106
05/07/2019,Fri,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015
06/07/2019,Sat,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025
07/07/2019,Sun,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981
08/07/2019,Mon,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628
09/07/2019,Tue,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803
10/07/2019,Wed,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167
11/07/2019,Thu,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022
12/07/2019,Fri,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015
13/07/2019,Sat,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429
14/07/2019,Sun,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386
15/07/2019,Mon,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244
16/07/2019,Tue,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494
17/07/2019,Wed,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640
18/07/2019,Thu,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059
19/07/2019,Fri,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131
20/07/2019,Sat,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988
21/07/2019,Sun,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868
22/07/2019,Mon,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919
23/07/2019,Tue,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534
24/07/2019,Wed,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843
25/07/2019,Thu,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160
26/07/2019,Fri,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178
27/07/2019,Sat,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908
28/07/2019,Sun,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934
29/07/2019,Mon,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664
30/07/2019,Tue,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859
31/07/2019,Wed,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340
01/08/2019,Thu,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642
02/08/2019,Fri,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229
03/08/2019,Sat,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687
04/08/2019,Sun,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572
05/08/2019,Mon,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287
06/08/2019,Tue,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672
07/08/2019,Wed,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210
08/08/2019,Thu,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644
09/08/2019,Fri,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795
10/08/2019,Sat,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527
11/08/2019,Sun,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605
12/08/2019,Mon,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559
13/08/2019,Tue,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205
14/08/2019,Wed,208.603989,209.066437,186.331924,186.607742,186.607742,7444456154
15/08/2019,Thu,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441
16/08/2019,Fri,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837
17/08/2019,Sat,185.531662,186.70314,182.593887,185.687683,185.687683,5512696513
18/08/2019,Sun,185.841095,197.522491,183.692245,194.49353,194.49353,5969012024
19/08/2019,Mon,194.55603,203.56015,193.108246,203.091934,203.091934,6145148692
20/08/2019,Tue,202.813141,203.015991,195.619537,196.565414,196.565414,6408417610
21/08/2019,Wed,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700
22/08/2019,Thu,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874
23/08/2019,Fri,191.106873,195.906494,189.562317,194.706207,194.706207,6658162377
24/08/2019,Sat,194.671631,194.784988,187.627258,191.289566,191.289566,6249737982
25/08/2019,Sun,191.234787,192.16333,184.964752,186.842392,186.842392,5826017143
26/08/2019,Mon,186.73555,193.442184,186.73555,188.929382,188.929382,7207986636
27/08/2019,Tue,188.950058,188.963181,185.472931,187.516663,187.516663,6042327402
28/08/2019,Wed,187.495499,187.930878,172.185608,173.889969,173.889969,6696604087
29/08/2019,Thu,173.958694,173.996399,167.170898,169.516739,169.516739,7129569083
30/08/2019,Fri,169.489288,170.773514,167.071411,168.834869,168.834869,5776520220
31/08/2019,Sat,168.887894,174.323975,167.802582,172.469788,172.469788,5830212249
01/09/2019,Sun,172.458405,173.696854,169.531281,171.629425,171.629425,5554799576
02/09/2019,Mon,171.697601,180.145218,170.451691,178.347351,178.347351,6503447137
03/09/2019,Tue,178.357758,182.347992,175.970169,179.499329,179.499329,6962728938
04/09/2019,Wed,179.491989,180.136597,175.325363,175.992889,175.992889,5938120494
05/09/2019,Thu,175.966278,176.16391,171.746826,174.217133,174.217133,5589476516
06/09/2019,Fri,174.172226,177.718704,168.341339,169.956177,169.956177,6797611878
07/09/2019,Sat,169.955276,180.851608,169.444122,178.262619,178.262619,6791531342
08/09/2019,Sun,178.282593,182.977081,178.142502,181.35553,181.35553,6472677266
09/09/2019,Mon,181.362488,184.14946,177.419357,181.14946,181.14946,7232938985
10/09/2019,Tue,181.212845,184.063431,178.122421,179.78717,179.78717,6291476772
11/09/2019,Wed,179.839493,181.757462,176.500916,178.725494,178.725494,7157139035
12/09/2019,Thu,178.803772,181.998566,177.847321,181.016098,181.016098,5838605477
13/09/2019,Fri,180.975586,181.498291,178.582047,181.109726,181.109726,5955041237
14/09/2019,Sat,181.321579,188.44693,180.372208,188.105515,188.105515,6500686511
15/09/2019,Sun,188.068436,190.399338,186.447327,189.789124,189.789124,6222874780
16/09/2019,Mon,189.689331,198.204971,189.689331,197.113174,197.113174,8242029488
17/09/2019,Tue,197.114761,213.731949,196.715485,208.608749,208.608749,10232590812
18/09/2019,Wed,208.050598,216.711502,208.050598,211.393036,211.393036,9194634557
19/09/2019,Thu,211.247238,222.871689,204.685776,221.280853,221.280853,10620070913
20/09/2019,Fri,221.069626,221.598557,215.159637,218.050049,218.050049,8027974273
21/09/2019,Sat,217.897385,220.958298,215.000168,215.516205,215.516205,7743309778
22/09/2019,Sun,215.486557,216.086243,207.644928,211.54538,211.54538,7812854576
23/09/2019,Mon,211.713211,211.840515,201.887238,201.92131,201.92131,7494673136
24/09/2019,Tue,201.842087,203.500549,162.727783,168.110733,168.110733,11757739233
25/09/2019,Wed,168.133575,174.719772,164.913483,170.8927,170.8927,9766632018
26/09/2019,Thu,170.756912,171.692642,157.130325,166.727127,166.727127,7848286154
27/09/2019,Fri,166.651703,175.610779,163.209503,174.710999,174.710999,7909313625
28/09/2019,Sat,174.680832,175.778732,170.773956,174.572891,174.572891,6895423445
29/09/2019,Sun,174.612747,175.21022,166.997696,170.503479,170.503479,6497088199
30/09/2019,Mon,170.461349,179.872208,167.036606,179.872208,179.872208,7552915148
01/10/2019,Tue,180.209122,185.045532,175.812653,177.340424,177.340424,7676276225
02/10/2019,Wed,177.22406,180.826126,175.334274,180.71051,180.71051,6335595250
03/10/2019,Thu,180.703705,180.79921,172.599869,175.199341,175.199341,6381403725
04/10/2019,Fri,175.238434,178.552078,173.564087,176.985001,176.985001,6248928449
05/10/2019,Sat,176.94632,177.713242,173.069565,176.351517,176.351517,5837211771
06/10/2019,Sun,176.36438,177.364548,171.299774,173.059143,173.059143,5852890674
07/10/2019,Mon,172.940338,182.356354,171.527817,181.18634,181.18634,7844316834
08/10/2019,Tue,181.113358,184.35997,179.133392,182.021561,182.021561,7466282780
09/10/2019,Wed,182.036301,194.300491,180.668442,193.293259,193.293259,9088122101
10/10/2019,Thu,193.191071,193.896927,188.306473,191.659668,191.659668,8375913276
