"","Open","High","Low","Close","Adjusted","Volume","rsi","fastK","fastD","slowD","ADX","Close.1","obv","mfi","ad","SMA","SMA.1","macd","signal","EPU","EMU","Tenyrbond","ThreemTbill","OVX","VIX","Fiveyrinfexp","be_inflation","EMV_IDT"
"2018-07-25",8176.850098,8290.330078,7878.709961,7951.580078,7951.580078,4899089920,62.4599054979641,0.793391378899852,0.895743606545773,0.926916776023761,33.2034383258074,-0.0284914187070715,106873792768,65.82124524354,908.421864000004,7053.81676758,NA,-615.359274196475,-494.981513884194,104.65,26.16,"3.0305","1.95","24.879999","12.14","2","2.11",0
"2018-07-26",7950.399902,8262.660156,7839.759766,8165.009766,8165.009766,5195879936,64.8482373178097,0.886679717067014,0.857970178901445,0.90200519360038,33.1467246095368,0.0264872616351717,112069672704,66.9594247511678,1233.671864,7052.09756836,NA,-588.595616437899,-513.704334394935,61.47,7.68,"3.0223","1.96","24.969999","13.03","2","2.12",0
"2018-07-29",8221.580078,8235.5,7917.5,8180.47998,8180.47998,5551400000,65.0219458395004,0.893441618696886,0.857837571554584,0.870517119000601,33.0940618729998,0.00189290365228167,117621072704,72.9078312119286,1496.651844,7047.32736327999,NA,-543.430735446655,-519.649614605279,153.38,12.58,"3.03","2.01","25.83","14.26","2.01","2.13",0
"2018-07-30",8181.200195,8181.529785,7696.930176,7780.439941,7780.439941,5287530000,57.1563707031164,0.718587451086256,0.832902928950052,0.849570226468694,32.175638116553,-0.0501379418769119,112333542704,66.4106542868546,1095.562,7042.10056639999,NA,-340.949223687339,-483.909536421691,91.35,9.22,"3.0166","1.99","26.52","12.83","2","2.12",1.08
"2018-07-31",7769.040039,7769.040039,7504.950195,7624.910156,7624.910156,4797620000,54.401047326189,0.641868780094242,0.751299283292461,0.814013261265699,30.6414329095357,-0.0201923446735304,107535922704,64.8897884880995,940.032215000004,7043.44237303999,NA,-173.449699179147,-421.817568973182,57.71,6.59,"3.0433","1.99","26.450001","13.15","2","2.13",0
"2018-08-01",7634.189941,7712.77002,7523.439941,7567.149902,7567.149902,4214110000,53.3720319227574,0.585383683506266,0.648613304895588,0.744271839046034,29.216813788734,-0.00760404212389609,103321812704,59.8858118228202,794.412097000004,7043.03857419999,NA,-68.1244988136532,-351.078954941276,117.93,12.9,"3.0357","1.98","25.73","12.19","1.99","2.12",0
"2018-08-02",7562.140137,7562.140137,7328.649902,7434.390137,7434.390137,4627150000,50.9848903897969,0.431136362033399,0.552796275211302,0.650902954466451,27.2187911691039,-0.0176999468909891,98694662704,54.1563281427206,661.652332000004,7042.12357419999,NA,30.7366350989705,-274.715836933227,87.73,7.43,"3.0092","1.97","25.610001","11.64","2","2.12",0
"2018-08-05",7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000,43.3880740041587,0.0399417017926125,0.352153915777426,0.517854498628105,26.4250701468576,-0.0671159597901791,94768762704,48.0125538635127,179.062000000004,7038.43976561999,NA,248.477139187844,-170.077241709013,112.91,11.86,"2.9936","2.02","25.42","11.27","1.98","2.11",0
"2018-08-06",6958.319824,7146.560059,6748.240234,6753.120117,6753.120117,4682800000,40.6994027070951,0.00291157380645746,0.157996545877489,0.354315578955406,26.0269494423169,-0.0289959531591197,90085962704,41.0364937862471,-214.377941999996,7024.05037107999,NA,399.115433947165,-56.2387065777773,72.24,9.03,"3.0154","2.02","25.219999","10.93","2","2.13",0
"2018-08-07",6746.850098,6746.850098,6226.220215,6305.799805,6305.799805,5064430000,35.3830643457434,0.0362046426441504,0.0263526394144066,0.178834367023107,26.6897481279324,-0.0685348237703973,85021532704,34.5224675306107,-661.698253999997,7002.03596677999,NA,601.801780479726,75.3693908337235,56.98,13.01,"3.0179","2.02","26.41","10.85","1.98","2.11",0
"2018-08-08",6305.560059,6625.72998,6249.069824,6568.22998,6568.22998,4267040000,40.309257054134,0.155596947944001,0.0649043881315361,0.0830845244744776,27.3052040502896,0.0407745728926407,89288572704,40.2590469493411,-342.538097999997,6983.51716794,NA,553.288014445188,170.953115556016,69.96,6.56,"2.9922","2.02","25.4","11.27","1.97","2.11",0
"2018-08-09",6571.419922,6591.259766,6124.52002,6184.709961,6184.709961,4528680000,35.9909164353308,0.02617238995469,0.0726579935142803,0.0546383403534079,28.0989873735118,-0.0601642759544916,84759892704,33.6306688963409,-749.087902999998,6956.38236326,NA,636.003521833877,263.963196811589,76.97,7.77,"2.942","2.01","25.450001","13.16","1.98","2.09",0.46
"2018-08-12",6341.359863,6537.049805,6225.720215,6297.569824,6297.569824,4083980000,38.0927100032463,0.0754901287663129,0.0857531555550012,0.0744385124002728,28.8360718879325,0.0180837059496426,88843872704,28.8221644926309,-636.228039999997,6932.04435544,NA,588.064723813383,328.783502211948,88.52,36.69,"2.9303","2.03","25.309999","14.78","1.99","2.1",1.43
"2018-08-13",6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000,36.9594647959846,0.0985909976736992,0.0667511721315672,0.0750541070669498,29.9709063727477,-0.0156613062846613,83542172704,29.7271438733383,-734.087902999998,6903.36335934,NA,563.968879516944,375.820577672947,55.18,81.49,"2.9413","2.04","26.18","13.31","1.99","2.09",0
"2018-08-14",6221.419922,6588.490234,6221.419922,6308.52002,6308.52002,4895450000,39.1279143745591,0.147263349047423,0.107114825162478,0.0865397176163491,29.8343240026401,0.017398593403767,88437622704,36.8357358073468,-625.277843999997,6876.45416014,NA,476.032400054023,395.862942149162,20.08,6.59,"2.9163","2.03","27.26","14.64","1.97","2.08",0
"2018-08-15",6294.22998,6473.5,6276.410156,6334.72998,6334.72998,4328420000,39.666272890238,0.16060418365704,0.13548617679272,0.103117391362255,29.7074975161115,0.00414608546786788,92766042704,34.7444227692366,-566.958019999997,6849.58395506,NA,396.580780283157,396.006509775961,30.89,6.24,"2.9198","2.03","26.33","13.45","1.97","2.08",0
"2018-08-16",6340.910156,6582.5,6324.970215,6580.629883,6580.629883,4992990000,44.6153006541763,0.275768196733453,0.194545243145972,0.145715415033724,29.1671736846611,0.0380832783108254,97759032704,32.8849708726666,-311.298351999998,6828.69815428,NA,245.549728596904,365.91515354015,62.36,22.32,"2.9181","2.01","25.709999","12.64","1.96","2.08",0
"2018-08-19",6500.509766,6536.919922,6297.930176,6308.529785,6308.529785,3665100000,40.642513329813,0.187698449979456,0.208023610123316,0.179351676687336,28.7332416046605,-0.0422278158732556,94093932704,34.2869652397578,-583.398449999998,6816.73035154,NA,263.502993559734,345.432721544067,45.18,11.86,"2.8832","2.03","25.26","12.49","1.95","2.07",0
"2018-08-20",6301.069824,6500.870117,6298.240234,6488.759766,6488.759766,3377180000,44.1875873780079,0.297240599575862,0.253569082096257,0.218712645121848,28.3303046732314,0.0281687614424921,97471112704,40.8912803474342,-392.878917999998,6814.8583496,NA,187.631549106311,313.872487056516,81.92,17.2,"2.8907","2.04","25.08","12.86","1.97","2.08",0
"2018-08-21",6486.25,6816.790039,6310.109863,6376.709961,6376.709961,4668110000,42.4885968863744,0.254957338273864,0.246632129276394,0.236074940498656,26.7096646181663,-0.0174191289706851,92803002704,41.1050505542012,-832.958995999998,6815.39455078,NA,183.330081736074,287.764005992427,38.52,12.64,"2.8743","2.05","24.719999","12.25","1.96","2.08",0
"2018-08-22",6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000,45.6645315046809,0.471626999581764,0.34127497914383,0.280492063505494,25.2047845670343,0.0245016820871324,96229182704,48.0437871713951,-669.418956999999,6812.58514648,NA,111.248469026567,252.460898599255,89.75,78.54,"2.8707","2.04","24.35","12.41","1.99","2.09",0
"2018-08-23",6551.52002,6719.959961,6498.640137,6719.959961,6719.959961,4097820000,49.1996559015332,0.63709368204286,0.454559339966162,0.347488816128796,23.6261635477502,0.0279282299917067,100327002704,55.0017779031469,-448.099133,6817.85274414,NA,4.73384365067704,202.91548760954,80.33,28.12,"2.8742","2.05","23.309999","11.99","1.99","2.09",0
"2018-08-26",6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4.019e+09,52.1808449339439,0.999999999999997,0.702906893874873,0.499580404328289,22.7005061210484,0.0242106667984618,104346002704,62.6518490809847,-253.168956999999,6820.8491504,NA,-102.120814788922,141.908227129847,108.44,22.77,"2.8919","2.08","23.68","12.16","2","2.11",0
"2018-08-27",6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000,55.7729667811933,0.988335393595846,0.875143025212901,0.677536419684646,22.498077674476,0.0302778096500429,109005942704,70.9223757042681,-39.2290159999993,6827.37594728,NA,-219.217650060154,69.6830516918472,165.65,50.18,"2.9211","2.09","24.5","12.5","1.99","2.11",0.49
"2018-08-28",7091.709961,7113.299805,6970.819824,7047.160156,7047.160156,4145880000,54.7450992678261,0.942097046180781,0.976810813258875,0.85162024411555,22.3206435156999,-0.00694595186054059,104860062704,63.565645903464,-105.368664999999,6832.7881543,NA,-237.334571373676,8.27952707874252,92.96,12.52,"2.9322","2.09","24.32","12.25","2","2.12",0
"2018-08-29",7043.759766,7072.689941,6834.689941,6978.22998,6978.22998,4463250000,53.2616689296897,0.881751083388048,0.937394507721559,0.929782782064445,21.5789883632515,-0.00982942083168048,100396812704,63.0615558423221,-199.828625999999,6837.75794922,NA,-204.088534651291,-34.1940852672643,90.46,30.45,"2.9105","2.07","24.889999","13.53","1.99","2.1",0.36
"2018-08-30",6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000,54.4072206791999,0.933710022324358,0.919186050631062,0.944463790537165,20.8903085788351,0.00846907206866376,104892462704,63.6061478646234,-82.4087039999986,6856.83575196,NA,-197.837719028171,-66.9228120194456,121.46,103.98,"2.9046","2.07","25.02","12.86","1.98","2.08",0
"2018-09-02",7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000,58.5122440912951,0.9472149336108,0.920892013107735,0.925824190486786,21.0689406041962,0.0311237292342863,108980222704,71.56675647389,140.071277000002,6877.05334962,NA,-263.515844022941,-106.241418420145,115.11,50.37,"2.0966","1.185","43.06","21.12","2.03","2.03",0
"2018-09-03",7263,7388.259766,7255.439941,7361.660156,7361.660156,4273640000,60.2714247002847,0.976076251895251,0.95233373594347,0.930803933227423,21.4339760033523,0.0138973705867933,113253862704,71.6079605503029,246.291492000002,6902.4131543,NA,-311.662010819145,-147.325536899945,74.36,18.59,"2.9339","2.09","26.700001","13.16","1.99","2.1",0
"2018-09-04",7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000,47.9997783703199,0.453828429160934,0.792373204888995,0.888532984646734,19.9253356172491,-0.0804178163619138,107453402704,62.8460563737115,-349.308605999998,6915.1271582,NA,-103.176853776224,-138.4958002752,37.66,30.89,"2.9396","2.1","26.620001","13.91","1.98","2.09",0
"2018-09-05",6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000,43.5714481108363,0.212049285648785,0.547317988901657,0.764008309911374,19.5994480286683,-0.0395878380197132,101929932704,54.4242497831851,-612.968761999998,6927.64175782,9273.05798134999,90.7205617274576,-92.6525278746688,68.5,24.8,"2.928","2.09","26.16","14.65","1.97","2.08",2.54
"2018-09-06",6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000,42.5751497431478,0.154862545961738,0.273580086923819,0.537757093571491,19.3173468068101,-0.00955669822178784,97665252704,53.8444691622137,-701.188976999998,6932.6171582,9250.51533241999,191.464773597222,-35.8290675802906,67.9,20.57,"2.9759","2.1","26.07","14.88","1.98","2.1",0.4
"2018-09-09",6301.569824,6374.97998,6292.759766,6329.700195,6329.700195,3714100000,40.3758125276863,0.033714909760135,0.133542247123553,0.318146774316343,19.3338263322769,-0.0214702469001953,93951152704,48.4239994012872,-838.558605999998,6926.92755858,9223.87783239499,272.725144467639,25.8817748292952,47.25,10.34,"2.9819","2.11","26.129999","14.16","1.98","2.1",0
"2018-09-10",6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000,40.2373037190098,0.0540588026957136,0.0808787528058623,0.162667028951078,19.4371732796139,-0.00134377807381725,90101242704,49.058194887717,-916.278332999997,6922.7597656,9195.90033236999,292.872962213642,79.2800123061647,49.37,8.1,"3.0149","2.11","27.139999","13.22","2.01","2.12",0
"2018-09-11",6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000,41.0216901823515,0.0811808216005063,0.0563181780187849,0.0902463926494002,19.533138302141,0.00482911220169591,94165472704,49.4755424303023,-829.568371999998,6917.8447656,9156.20183139499,270.858962089336,117.595802262799,40.31,12.45,"3.0128","2.12","26.940001","13.14","2.02","2.12",0
"2018-09-12",6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000,45.2105026763222,0.227881130458206,0.121040251584809,0.0860790608031521,18.8835389561502,0.0257235165680019,98376382704,49.4642560917128,-664.058117999997,6915.40816404,9099.28988558999,182.575204762847,130.591682762809,29.73,6,"3.0128","2.11","26.700001","12.37","1.98","2.1",0.35
"2018-09-13",6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000,45.1145973900802,0.223803825390595,0.177621925816436,0.11832678514001,18.0311146837154,-0.000706076918385534,94300162704,42.9605261174107,-747.448254999998,6912.19236326,9049.00643344499,133.833932203845,131.240132651016,36.1,13.54,"3.0337","2.12","26.4","12.07","2","2.1",0.79
"2018-09-16",6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000,40.4625572593342,0.0209390417747742,0.157541332541192,0.152067836647479,17.9055977738948,-0.0361945701790116,90389382704,35.7580470640071,-1006.458021,6902.98136716,8995.72843051999,188.677366148021,142.727579350417,100.71,11.02,"3.0356","2.13","26.49","13.68","1.99","2.1",0
"2018-09-17",6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000,42.9290494841623,0.100609039892643,0.115117302352671,0.150093520236766,17.7890463576327,0.014242423715217,94569472704,42.5484669212407,-900.868176999997,6903.80835936,8940.50792759499,166.827839447296,147.547631369793,71.72,57.3,"3.0756","2.13","26.799999","12.79","2.01","2.13",0
"2018-09-18",6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000,43.6886031784871,0.161174267632251,0.0942407830998895,0.122299805997917,17.3798146698498,0.00426634564739814,99000812704,49.878498882121,-710.667981999996,6903.88496092,8890.45963168999,136.249769447162,145.288058985267,74.06,31.36,"3.1033","2.12","26.35","11.75","2.02","2.15",0.37
"2018-09-19",6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000,47.0625011125421,0.263818853148607,0.175200720224501,0.12818626855902,16.6254778294246,0.0187539037606275,103348922704,49.4659436840044,-586.948254999997,6909.70215818,8840.23798129999,69.5016640506274,130.130779998339,54.24,5.93,"3.1087","2.13","26.07","11.8","2.02","2.15",0
"2018-09-20",6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000,52.5086304960634,0.446245797224275,0.290412972668378,0.186618158664256,16.0327633592549,0.0324866656863119,109880862704,51.2130551657595,-348.357922999996,6919.64016597999,8785.37823032499,-42.9920593245788,95.5062121337553,88.17,35.07,"3.1075","2.14","26.15","11.68","2.02","2.15",0
"2018-09-23",6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000,48.9904716462839,0.328000578857381,0.346021743076754,0.270545145323211,15.4823856369545,-0.0209364386841919,105703552704,44.0304596145806,-487.897961999996,6916.71336909999,8722.78428500499,-37.7085211988633,68.8632654672316,89.13,11.14,"3.1148","2.18","26.969999","12.2","2.03","2.16",0
"2018-09-24",6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000,45.4872212395283,0.406372593233353,0.393539656438336,0.343324790727823,14.6321484225341,-0.0228412486775831,100977372704,45.0109659461413,-645.067883999996,6899.22197261999,8666.13313997999,21.7062251022044,59.4318573942261,55.65,17.19,"3.1299","2.17","26.83","12.42","2.05","2.16",0
"2018-09-25",6452.790039,6585.910156,6397.890137,6495,6495,4437300000,46.8215927450584,0.489189306182189,0.407854159424308,0.3824718529798,13.8426424377152,0.00749992260109877,105414672704,53.1540430664408,-547.958020999997,6881.70637691999,8615.48514192999,28.2112789925204,53.187741713885,37.16,6.1,"3.1097","2.16","26.530001","12.89","2.04","2.14",0
"2018-09-26",6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000,51.599913629635,0.799348058759624,0.564969986058389,0.455454600640344,13.15144800921,0.0275986920872473,110021482704,60.4736262318169,-336.158215999997,6865.90417965999,8569.85438997999,-37.4922829211773,35.0517367868725,22.95,54.23,"3.1023","2.14","26.450001","12.41","2.04","2.15",0
"2018-09-27",6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000,50.7190535975632,0.743681402376405,0.677406255772739,0.550076800418479,12.8140280824472,-0.00489760173352494,105007052704,59.0162191579373,-477.058117999997,6851.70417965999,8533.91604034499,-51.5036313223682,17.7406631650244,52.38,14.48,"3.0942","2.15","26.73","12.12","2.03","2.14",1.27
"2018-09-30",6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000,49.2073677380301,0.65065977362346,0.73122974491983,0.657868662250319,12.2581349206368,-0.00823803899520392,101006082704,58.7234556844514,-540.737805999996,6829.27438474,8496.73114287999,-34.1547260080588,7.36158533040776,166.69,43.76,"3.1147","2.19","27.950001","12","2.04","2.14",0
"2018-10-01",6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000,48.2549082218247,0.5934574227051,0.662599532901655,0.690411844531408,11.6849281177544,-0.00509977256474414,97026822704,52.376316451671,-596.477551999997,6791.91099608,8449.01264431999,-12.0692116713208,3.47542593006205,130.93,16.37,"3.0989","2.19","27.68","12.05","2.03","2.12",0
"2018-10-02",6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000,46.7008800213202,0.502141474255352,0.582086223527971,0.658638500449818,10.9786207264359,-0.00819539383144274,93139512704,45.9134581222462,-665.347668999996,6758.33499022,8402.33309353999,17.926218452686,6.36558443458685,107.49,177.91,"3.16","2.19","28.040001","11.61","2.07","2.16",0.36
"2018-10-03",6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000,49.1433626849891,0.628594259132308,0.57473105203092,0.606472269486849,10.2341536593859,0.011331035200751,96977922704,52.2820254408567,-586.567883999996,6730.83718748,8362.18404324499,2.55912137624455,5.60429182291839,119.36,6.03,"3.2088","2.18","28.9","14.22","2.06","2.16",0
"2018-10-04",6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000,50.6484078734428,0.706735559691935,0.612490431026532,0.589769235528474,9.65383926128901,0.00693834884631528,100649422704,58.3099662931712,-521.498059999996,6699.98659176,8322.01544214499,-21.0602430819627,0.271384841942181,66.64,27.99,"3.2492","2.18","28.84","14.82","2.05","2.16",0.82
"2018-10-07",6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000,51.6495665388578,0.757504323868984,0.697611380897743,0.628277621318398,9.40076282685535,0.00448221466182019,104628882704,58.2934779138256,-445.308118999997,6669.42159176,8286.99059104499,-40.799618141722,-7.94281575479066,112.49,11.81,"2.0966","1.185","28.860001","15.69","2.03","2.03",0.69
"2018-10-08",6653.080078,6661.410156,6606.939941,6642.640137,6642.640137,3580810000,51.2883813389299,0.632240255214546,0.698826712925155,0.669642841616477,9.16576328059552,-0.00144263833776748,101048072704,51.8835216779482,-464.078137999996,6646.66559568,8245.29329367999,-43.1170970248359,-14.9776720087997,31.39,8.24,"3.2445","2.21","27.9","15.95","2.05","2.17",0
"2018-10-09",6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000,49.0868908521667,0.493780919429536,0.627841832837689,0.674759975553529,8.52139400731776,-0.00863471019400208,97260422704,45.1945372967081,-521.188489999997,6625.87798826,8202.21594260499,-20.3064023391962,-16.043418074879,58.99,12.39,"3.2476","2.23","28.809999","22.96","2.04","2.16",0.36
"2018-10-10",6586.740234,6586.740234,6243.740234,6256.240234,6256.240234,5181640000,38.7569993099404,0.0230930007366795,0.383038058460254,0.569902201407699,9.46452404700008,-0.0512953821808377,92078782704,35.1481670412923,-851.688489999997,6599.6597949,8155.50114277499,111.671494213861,9.4995643828691,68.38,17.95,"3.2016","2.22","29.290001","24.98","1.99","2.12",0
"2018-10-11",6239.25,6328.5,6236.470215,6274.580078,6274.580078,3783500000,39.5203808524871,0.0694726062294374,0.195448842131885,0.402109577809943,10.3721500940797,0.00292715985680303,95862282704,41.7132715274103,-813.578626999997,6576.46359372,8099.72654316499,154.692540305929,38.5381595674812,103.11,99.73,"3.1923","2.23","27.73","21.31","1.99","2.12",0.84
"2018-10-14",6292.640137,6965.060059,6258.680176,6596.540039,6596.540039,7370770000,51.054595473309,0.494200992458521,0.195588866474879,0.258025255689006,11.097874890837,0.050038712119246,103233052704,51.9712186349034,-475.718763999997,6569.3583984,8056.85874530999,44.9701718920969,39.8245620324043,85.8,11.26,"3.1996","2.27","28.59","21.3","2","2.13",0
"2018-10-15",6601.410156,6673.589844,6571.370117,6596.109863,6596.109863,4074800000,51.0405891659119,0.493610569735032,0.352428056140997,0.247821921582587,11.7717622021117,-6.52144949420119e-05,99158252704,44.9875088855964,-553.198744999997,6566.21819332,8016.86229267499,-5.41646801336992,30.7763560232495,109.71,25.41,"3.1988","2.26","28.59","17.62","2.01","2.13",0
"2018-10-16",6590.52002,6601.209961,6517.450195,6544.430176,6544.430176,4088420000,49.2910826958723,0.422679458869864,0.470163673687805,0.339393532101227,12.1116981610136,-0.00786572748102721,95069832704,37.6418709625353,-609.978529999997,6570.99080074,7974.71794450499,-7.9403622048485,23.0330123776299,77.94,18.6,"3.2205","2.27","28.129999","17.4","2","2.13",0.73
"2018-10-17",6542.330078,6567.540039,6450.040039,6476.709961,6476.709961,3924080000,47.0168418015972,0.329732493498768,0.415340840701221,0.412644190176674,12.0712336421532,-0.0104016737194641,91145752704,38.411760046791,-700.808607999998,6569.16040036,7940.07249525999,16.3260532925015,21.6916205606042,100.13,65.72,"3.2132","2.27","28.530001","20.06","1.99","2.1",0.35
"2018-10-18",6478.069824,6493.680176,6445.310059,6465.410156,6465.410156,3578870000,46.6302318880761,0.314223349234605,0.355545100534412,0.41368320497448,12.0079837449312,-0.00174620661362468,87566882704,38.7352232542464,-729.078627999997,6574.77440426,7902.49654798999,29.8963582885199,23.3325681061873,70.3,56.79,"3.2348","2.26","27.42","19.89","1.98","2.11",0.83
"2018-10-21",6486.049805,6543.799805,6462.97998,6487.160156,6487.160156,3672860000,47.5246647563007,0.344075535864865,0.32934379286608,0.366743244700571,12.1742626144863,0.00335840994013026,91239742704,45.2217156461175,-704.898451999998,6578.5662109,7865.83334971999,25.8087332342257,23.827801131795,89.49,22.38,"3.2355","2.3","27.76","19.64","1.98","2.11",0
"2018-10-22",6472.359863,6506.009766,6451.27002,6475.740234,6475.740234,3716150000,47.0785322089267,0.328401529297187,0.328900138132219,0.33792967717757,12.2564245385733,-0.00176193978365724,87523592704,45.3661844823196,-735.167983999998,6584.08681636,7840.75955088999,26.5041515617513,24.3630712177863,52.04,17.08,"3.2138","2.29","29.379999","20.71","1.94","2.09",0.5
"2018-10-23",6478.890137,6521.990234,6468.859863,6495.839844,6495.839844,3424670000,48.0037124717898,0.355988532005943,0.342821865722665,0.333688598906988,12.4121688734498,0.00309902509416027,90948262704,44.9312962348953,-708.188002999997,6587.83321284,7817.29575205999,17.6686990662283,23.0241967874747,73.6,108.69,"3.1529","2.29","29.799999","25.23","1.93","2.07",0
"2018-10-24",6484.649902,6504.649902,6447.029785,6476.290039,6476.290039,3230550000,47.1404796241675,0.329156144537199,0.33784873528011,0.336523579711665,12.4053287725223,-0.00301412643522525,87717712704,38.8250754798053,-736.547865999997,6590.66441402,7792.30270030499,19.8303515470861,22.385427739397,89.53,156.69,"3.1694","2.29","28.5","24.22","1.91","2.05",0.71
"2018-10-25",6468.439941,6498.290039,6449.609863,6474.75,6474.75,3306050000,47.0686738998668,0.327042418944284,0.337395698495809,0.339355433166195,12.3989772502326,-0.000237824761967431,84411662704,32.1689766864341,-760.087904999998,6588.54681636,7766.63944835499,20.0097251523193,21.9102872219814,65.53,150.53,"3.1259","2.28","29.09","24.16","1.93","2.06",0.42
"2018-10-28",6492.350098,6503.600098,6306.990234,6332.629883,6332.629883,4199910000,40.88016238594,0.131980522089187,0.26272636185689,0.312656931877603,11.6212645951598,-0.0221943835773892,80211752704,31.92526841484,-931.058119999998,6589.02881832,7743.64559581999,70.8641816044319,31.7010660984715,64.23,33.72,"3.1178","2.3","29.459999","24.7","1.92","2.06",1.32
"2018-10-29",6337.040039,6364.990234,6310.140137,6334.27002,6334.27002,3781100000,40.976609147419,0.134231633621288,0.19775152488492,0.265957861745873,10.8991028440208,0.000258964233035286,83992852704,38.4844393396602,-906.928236999998,6585.9390234,7720.97494396999,87.5754503933858,42.8759429574544,51.28,25.24,"3.1425","2.29","29.9","23.35","1.91","2.05",0
"2018-10-30",6336.990234,6349.160156,6316.879883,6317.609863,6317.609863,4191240000,40.2581665794962,0.111365329434923,0.125859161715133,0.195445682818981,10.228524075106,-0.00263362706311199,79801612704,39.1122755109077,-938.478529999998,6584.75702143999,7695.76599133499,95.0873610757071,53.318226581105,79.07,54.95,"3.1777","2.29","30.120001","21.23","1.9","2.05",0
"2018-10-31",6318.140137,6547.140137,6311.830078,6377.779785,6377.779785,3789400000,44.0720711155363,0.168605607076723,0.138067523377645,0.153892736659232,10.6654183824846,0.00947909031636662,83591012704,39.1837909345279,-872.528822999999,6581.61501948,7671.35788830999,69.9410602329999,56.6427933114839,84.17,47.78,"3.1733","2.27","31.540001","19.34","1.88","2.02",0.35
"2018-11-01",6378.919922,6396.859863,6327.379883,6388.439941,6388.439941,4234870000,44.7450956528612,0.222176196532231,0.167382377681292,0.143769687591356,11.0711059536219,0.0016700571831727,87825882704,35.3586493457526,-811.468764999999,6574.98461908,7647.44308606499,50.4728686522931,55.4088083796458,82.99,35.14,"3.2314","2.28","32.209999","19.51","1.91","2.06",0
"2018-11-04",6363.620117,6480.589844,6363.620117,6419.660156,6419.660156,4174800000,46.7655630143172,0.382944825450127,0.257908876353027,0.187786259137321,11.9224115359162,0.00487508320458119,92000682704,43.1842462652985,-755.428725999999,6565.68501946,7623.05938489498,27.2243822238343,49.7719231484835,90.47,79.17,"3.2344","2.32","32.68","19.96","1.91","2.06",1.33
"2018-11-05",6433.379883,6463.549805,6408.160156,6461.009766,6461.009766,4700040000,49.4044081276164,0.59113278553403,0.398751269172129,0.274680841068816,12.7129095766181,0.00642043500734957,96700722704,51.4997466031836,-702.579115999999,6552.97961907999,7604.83293467499,0.173555623245193,39.8522496434358,148.95,55.86,"3.249","2.31","34.150002","19.91","1.92","2.07",0
"2018-11-06",6468.5,6552.160156,6468.310059,6530.140137,6530.140137,4941260000,53.5500224538324,0.910184663679902,0.62808742488802,0.428249190137725,13.935547881799,0.010642787442503,101641982704,59.6343177316442,-633.448744999999,6542.63921869999,7586.37813730999,-36.9078423118926,24.5002312523701,61.17,53.53,"3.259","2.32","33.049999","16.36","1.93","2.07",0.35
"2018-11-07",6522.27002,6536.919922,6438.529785,6453.720215,6453.720215,4665260000,48.7907946502947,0.598482798391553,0.699933415868495,0.575590703309548,14.7820078116141,-0.0117716614932739,96976722704,58.4806480231005,-716.648451999999,6532.14902339999,7572.79403818999,-22.495287196326,15.1011275626309,51.63,141.71,"3.2755","2.3","32.23","16.72","1.92","2.07",0
"2018-11-08",6442.600098,6456.459961,6373.370117,6385.620117,6385.620117,4346820000,44.9564212926412,0.320715862527377,0.609794441532944,0.64593842742982,14.9536763984437,-0.010608136377888,92629902704,51.3070957770754,-787.488295999998,6519.10982417999,7560.56838877499,10.2198751001742,14.1248770701396,41.01,21.53,"3.244","2.31","35.099998","17.36","1.9","2.04",0
